timestamp,elapsed_minutes,rover_lat,rover_lon,distance_traveled_km,earth_visible,earth_elevation_deg,earth_azimuth_deg,goldstone_available,goldstone_margin_db,goldstone_distance_km,canberra_available,canberra_margin_db,canberra_distance_km,madrid_available,madrid_margin_db,madrid_distance_km,num_stations_available,best_station,best_margin_db,any_dsn_available
2026-03-20 18:59:59,780.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 19:04:59,785.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 19:09:59,790.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 19:14:59,795.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 19:19:59,800.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 19:24:59,805.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 19:29:59,810.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 19:34:59,815.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 19:39:59,820.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 19:44:59,825.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 19:49:59,830.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 19:54:59,835.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 19:59:59,840.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 20:04:59,845.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 20:09:59,850.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 20:14:59,855.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 20:19:59,860.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 20:24:59,865.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 20:29:59,870.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 20:34:59,875.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 20:39:59,880.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 20:44:59,885.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 20:49:59,890.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 20:54:59,895.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 20:59:59,900.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 21:04:59,905.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 21:09:59,910.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 21:14:59,915.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 21:19:59,920.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 21:24:59,925.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 21:29:59,930.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 21:34:59,935.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 21:39:59,940.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 21:44:59,945.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 21:49:59,950.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 21:54:59,955.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 21:59:59,960.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 22:04:59,965.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 22:09:59,970.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 22:14:59,975.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 22:19:59,980.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 22:24:59,985.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 22:29:59,990.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 22:34:59,995.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 22:39:59,1000.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 22:44:59,1005.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 22:49:59,1010.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 22:54:59,1015.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 22:59:59,1020.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 23:04:59,1025.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 23:09:59,1030.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 23:14:59,1035.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 23:19:59,1040.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 23:24:59,1045.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 23:29:59,1050.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 23:34:59,1055.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 23:39:59,1060.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 23:44:59,1065.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 23:49:59,1070.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 23:54:59,1075.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-20 23:59:59,1080.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 00:04:59,1085.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 00:09:59,1090.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 00:14:59,1095.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 00:19:59,1100.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 00:24:59,1105.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 00:29:59,1110.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 00:34:59,1115.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 00:39:59,1120.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 00:44:59,1125.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 00:49:59,1130.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 00:54:59,1135.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 00:59:59,1140.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 01:04:59,1145.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 01:09:59,1150.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 01:14:59,1155.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 01:19:59,1160.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 01:24:59,1165.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 01:29:59,1170.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 01:34:59,1175.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 01:39:59,1180.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 01:44:59,1185.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 01:49:59,1190.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 01:54:59,1195.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 01:59:59,1200.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 02:04:59,1205.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 02:09:59,1210.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 02:14:59,1215.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 02:19:59,1220.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 02:24:59,1225.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 02:29:59,1230.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 02:34:59,1235.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 02:39:59,1240.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 02:44:59,1245.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 02:49:59,1250.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 02:54:59,1255.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 02:59:59,1260.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 03:04:59,1265.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 03:09:59,1270.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 03:14:59,1275.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 03:19:59,1280.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 03:24:59,1285.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 03:29:59,1290.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 03:34:59,1295.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 03:39:59,1300.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 03:44:59,1305.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 03:49:59,1310.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 03:54:59,1315.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 03:59:59,1320.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 04:04:59,1325.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 04:09:59,1330.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 04:14:59,1335.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 04:19:59,1340.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 04:24:59,1345.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 04:29:59,1350.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 04:34:59,1355.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 04:39:59,1360.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 04:44:59,1365.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 04:49:59,1370.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 04:54:59,1375.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 04:59:59,1380.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 05:04:59,1385.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 05:09:59,1390.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 05:14:59,1395.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 05:19:59,1400.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 05:24:59,1405.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 05:29:59,1410.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 05:34:59,1415.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 05:39:59,1420.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 05:44:59,1425.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 05:49:59,1430.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 05:54:59,1435.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 05:59:59,1440.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 06:04:59,1445.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 06:09:59,1450.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 06:14:59,1455.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
2026-03-21 06:19:59,1460.000000,-89.500000,0.000000,8.105536,True,0.241037,0.000000,True,79.317452,384388.764668,True,79.317452,384388.764668,True,79.317452,384388.764668,3,Goldstone,79.317452,True
